,index,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out
,^NSEI,SBIN.NS,TATASTEEL.NS,LT.NS,RELIANCE.NS,INFY.NS,BHARTIARTL.NS,TCS.NS,TATAMOTORS.NS,SUNPHARMA.NS,ITC.NS,COLPAL.NS,BRITANNIA.NS,DLF.NS,HAVELLS.NS,DABUR.NS,HINDZINC.NS,PIDILITIND.NS,PGHH.NS,TATAPOWER.NS,CUMMINSIND.NS
2014-07-08,7623.200195,248.762924,445.61084,1021.431763,469.17511,728.84845,331.244629,2303.196045,462.824554,716.630432,208.238846,755.476013,978.890503,195.15239,231.237183,187.282623,147.487198,320.304443,4615.37207,97.665688,609.380798
2014-07-09,7585.0,249.443985,449.775696,1008.670959,471.957062,721.914551,332.168671,2254.958984,452.214874,715.001831,211.773575,738.54248,957.06604,193.492523,231.734009,189.520264,151.430954,325.666443,4605.509766,94.80809,600.899597
2014-07-10,7567.75,245.913254,452.422363,1010.567383,470.188873,718.065002,324.922211,2211.376953,448.159485,716.827881,212.176346,724.250366,954.523804,210.944794,235.445587,188.741959,154.471939,321.084412,4586.519531,97.619606,607.178528
2014-07-11,7459.600098,234.277847,435.50238,961.466614,455.713531,725.468384,326.332672,2251.480469,441.038391,734.396912,214.501831,725.240967,944.498901,198.566971,236.663284,188.741959,146.299316,320.791931,4465.956055,93.978462,593.9646
2014-07-14,7454.149902,232.906128,454.995758,975.573853,453.473907,703.355225,323.025574,2281.381348,450.978363,728.425354,213.912994,745.995117,940.469727,196.243149,236.03006,185.093597,153.426605,321.961853,4476.652832,96.605614,599.212708
2014-07-15,7526.649902,243.198807,467.181427,997.678223,458.401154,703.442444,325.4086,2256.040283,457.802612,730.103333,212.300049,762.69281,943.587524,202.123825,238.075821,189.325699,155.612289,323.082977,4582.544922,96.37516,608.115662
2014-07-16,7624.399902,248.603577,480.962402,1013.187317,466.652588,704.30426,327.013519,2258.438232,465.120605,735.23584,213.447891,757.669312,937.255981,213.837692,238.007645,189.179764,157.465393,333.465668,4647.95459,96.743881,610.270996
2014-07-17,7640.450195,251.375992,495.230774,1019.233154,463.25769,706.419617,327.402588,2239.726318,470.065643,733.360535,213.478607,785.78186,948.000427,210.755081,249.522247,188.790604,158.178116,340.728699,4636.03125,100.062393,625.218567
2014-07-18,7663.899902,247.536133,498.953522,1029.951172,460.546539,709.091492,327.062134,2295.438477,470.065643,732.620239,213.385574,784.767639,954.188049,209.616898,248.869568,188.790604,157.132782,340.679962,4580.925781,97.573502,623.484924
2014-07-21,7684.200195,243.739777,498.687469,1020.03009,470.401062,698.00177,327.986206,2316.642334,469.719757,734.051514,216.951004,778.069641,990.354431,203.736237,245.128784,188.741959,156.039932,341.167419,4523.170898,95.729889,619.642517
2014-07-22,7767.850098,243.836365,498.24472,1010.686462,486.102325,705.198486,344.472992,2381.193359,481.340057,740.861877,218.843002,774.013245,1009.960632,205.680664,246.697174,187.720428,159.841156,345.01828,4531.26709,96.236885,615.144287
2014-07-23,7795.75,245.396454,491.464447,1009.834412,487.186798,730.440491,344.667572,2431.733398,479.510773,739.134644,219.308105,790.663818,1026.358643,204.400208,246.190598,188.839264,158.463226,343.702118,4548.490234,96.330185,606.335022
2014-07-24,7830.600098,247.014511,503.473358,1015.880432,490.864594,737.593384,344.910736,2440.243652,479.90564,738.493103,221.043823,784.767639,1045.260864,202.882584,245.615845,189.666199,160.268784,349.600372,4517.184082,96.470139,607.331299
2014-07-25,7790.450195,241.551788,494.167572,1012.545898,481.811554,731.04071,345.105286,2450.163818,456.022308,772.052002,221.571259,772.220947,1054.34375,194.203903,240.891144,194.190201,154.614471,360.47052,4479.449707,93.904434,607.948181
2014-07-28,7748.700195,240.498856,486.102722,1002.231018,474.149536,735.162354,344.278473,2439.376709,448.852203,778.911865,221.508926,750.145996,1051.790649,184.339584,235.942398,192.5849,150.718231,355.059814,4469.97998,94.464226,602.159912
2014-07-30,7791.399902,238.552383,483.975342,930.778748,474.408905,735.402161,362.953857,2444.793457,446.379211,780.194946,222.780502,746.513977,1092.049683,189.793427,227.418472,194.72525,156.277512,350.818939,4471.599121,92.924805,594.094543
2014-07-31,7721.299805,235.630249,490.444946,917.825623,474.550323,734.409424,362.710693,2430.661865,441.830048,780.688477,220.796402,738.7547,1127.644531,188.038681,233.399826,201.632828,153.189011,362.956451,4563.063965,91.198799,594.616394
2014-08-01,7602.600098,235.43222,486.324158,896.942322,460.33432,728.663635,369.665314,2370.697754,435.154755,758.825867,216.764969,730.523926,1128.724609,190.409927,226.132584,196.865646,154.234344,355.937195,4550.404297,88.633102,574.879639
2014-08-04,7683.649902,237.769943,489.07196,912.36322,464.436462,755.760193,366.601379,2379.78833,441.682098,751.817993,219.834579,732.575623,1094.602661,190.647049,225.450668,198.665482,155.564789,364.17514,4520.913086,89.845978,594.616394
2014-08-05,7746.549805,238.977417,498.24472,909.981445,463.894226,766.107605,364.510162,2377.574219,451.769043,763.760986,220.764771,727.269104,1108.349609,194.867844,233.068604,197.352112,156.46756,357.886993,4536.713867,90.12587,636.462036
2014-08-06,7672.049805,234.374466,487.875732,905.859253,465.921722,779.814148,357.604156,2361.511719,442.621735,749.942566,214.594833,719.533569,1130.786743,192.069778,229.717499,199.735687,154.566971,359.203125,4548.441895,89.332832,642.629761
2014-08-07,7649.25,235.325958,492.572357,905.00354,466.463959,764.875854,355.804657,2326.795898,437.131958,749.004883,214.718536,719.769348,1126.907959,192.401764,227.710724,197.254807,152.001129,349.649048,4501.334961,88.539803,648.892334
2014-08-08,7568.549805,233.572678,476.530945,881.12561,462.314697,759.488464,363.78067,2335.18042,428.132599,750.534851,216.145462,702.765137,1109.675171,184.102448,230.087677,200.027573,151.145874,357.643311,4451.087891,85.227722,627.352783
2014-08-11,7625.950195,233.234604,473.917084,893.309143,462.314697,779.30127,366.163727,2325.476563,441.632141,754.581604,215.618042,697.599976,1135.057983,188.987183,227.925034,197.254807,152.04866,360.665466,4543.092773,84.76123,634.848999
2014-08-12,7727.049805,234.654587,480.386688,909.400574,464.153564,780.020996,359.841309,2328.632813,468.780151,775.062378,215.215271,695.123718,1131.621216,191.880081,230.009735,200.514008,152.143707,360.226715,4599.523438,85.227722,644.859558
2014-08-13,7739.549805,228.83931,473.695679,900.649414,466.864746,786.91217,358.528168,2355.293945,468.285339,792.187317,221.571259,691.090881,1113.210205,184.292145,229.318085,205.427124,150.908279,361.152924,4714.148926,82.615379,633.23584
2014-08-14,7791.700195,228.216248,480.075928,919.546936,472.900085,787.817627,355.221069,2355.011475,479.262909,804.278381,221.292175,683.449524,1169.425415,186.094284,238.270645,211.994171,153.236542,360.275513,4869.601074,84.527985,633.8526
2014-08-18,7874.25,233.886612,484.286041,939.315186,477.662323,776.31366,366.017792,2343.564697,498.252228,805.610901,217.447708,684.109924,1247.14502,187.943848,241.456161,217.442398,156.325043,360.519226,4973.677246,85.647568,648.892334
2014-08-19,7897.5,235.920044,482.203308,949.631531,475.894165,773.696594,366.844574,2297.307617,513.136169,799.244568,216.176147,701.090515,1260.302734,191.87233,247.301147,219.631409,160.886505,359.203125,5086.929199,86.393951,649.698853
2014-08-20,7875.299805,233.263565,483.487915,940.486206,470.73111,775.169006,364.315582,2295.140869,506.608826,835.961975,213.912994,696.043579,1237.325684,192.878387,243.764923,213.939987,161.076553,357.545776,5290.959961,88.259911,651.833862
2014-08-21,7891.100098,238.364014,475.556091,950.124084,469.1987,773.947021,364.29599,2291.608154,507.103607,848.84259,214.65715,705.430054,1223.67688,188.47084,245.216446,218.463943,159.556046,365.734955,5331.982422,87.093674,650.458008
2014-08-22,7913.200195,243.884674,476.575562,954.185608,470.70755,785.298401,358.405975,2321.520264,505.916107,845.536072,213.106537,709.179993,1227.16272,186.602417,244.992386,216.323563,159.413513,376.263885,5180.897461,87.420227,643.009338
2014-08-25,7906.299805,242.092773,453.754883,946.406433,469.528748,791.142944,362.332642,2376.020508,502.801361,842.476318,216.610565,708.590393,1200.257935,182.86557,242.352402,217.101898,155.754837,385.233002,5199.494629,84.3414,654.822815
2014-08-26,7904.75,241.112274,465.23175,933.236938,468.373566,790.346436,362.823486,2387.089844,507.004669,853.728394,218.56395,711.679993,1233.888916,183.632095,265.362122,220.993454,157.512894,402.440033,5250.379883,81.962296,663.22052
2014-08-27,7936.049805,241.981659,463.681091,931.65686,468.538605,791.743103,362.234467,2402.305176,515.955017,851.211609,218.501633,726.042725,1237.0802,175.248169,286.939819,225.955246,155.754837,399.125397,5296.505371,82.708679,656.056396
2014-08-28,7954.350098,237.702316,454.774353,945.820984,470.896149,784.818726,363.019775,2376.302979,519.2677,844.154236,220.331314,724.557068,1220.436646,169.882462,276.857269,226.295776,157.512894,400.197815,5205.137695,80.796074,655.487061
2014-09-01,8027.700195,241.918884,464.478302,977.327515,478.157379,785.003601,368.90979,2390.246094,514.273743,831.421631,217.385391,730.358826,1239.780518,172.229965,272.132568,221.333984,158.463226,398.979156,5147.480957,84.154793,652.924988
2014-09-02,8083.049805,243.623856,460.136078,978.563721,482.731018,788.079285,384.420135,2390.952881,510.564209,852.346558,219.959229,727.905945,1234.429077,176.350052,268.089813,220.847534,157.322861,391.764923,5149.885254,82.988571,661.227722
2014-09-03,8114.600098,241.981659,466.161957,990.246155,486.243774,814.356934,397.083618,2455.48584,516.844666,852.099854,216.362198,727.151184,1258.535278,175.248169,268.966553,221.333984,156.942734,388.011536,5140.121094,83.968201,658.855652
2014-09-04,8095.950195,240.160782,451.140991,985.134521,483.721222,808.796814,397.083618,2435.090088,507.350525,853.284241,217.292389,723.047485,1231.728638,160.492447,267.456573,219.631409,158.415695,383.965668,5103.759766,83.175163,664.880981
2014-09-05,8086.850098,243.020096,454.995758,999.168457,483.603333,813.594482,393.745911,2448.138184,500.427338,846.72052,217.540741,733.589722,1238.062012,168.109848,266.044037,219.874649,163.11969,382.503296,5088.598145,82.42878,665.497742
2014-09-08,8173.899902,247.864578,458.585419,1009.577698,489.284973,824.693726,396.347321,2489.684326,504.482697,856.738831,219.494125,749.178955,1248.077881,169.403366,278.562073,220.750275,166.635834,380.407288,4997.088867,81.82235,668.629089
2014-09-09,8152.950195,248.004639,459.648621,994.614563,487.068909,814.750244,398.654266,2478.897217,511.454834,849.237427,222.129379,740.688843,1252.005493,166.864243,279.58493,222.063644,166.588318,387.769989,4963.88916,82.708679,668.629089
2014-09-10,8094.100098,246.323807,460.136078,982.123291,478.982544,799.756958,400.274017,2449.5979,510.861084,848.151611,217.695145,738.943359,1282.445313,169.595016,279.682343,219.728729,166.255707,386.051971,4955.058594,83.874908,654.633118
2014-09-11,8085.700195,251.458069,458.718445,988.350281,480.656403,803.431213,398.605133,2447.902344,508.685974,813.050903,217.788177,750.098816,1321.575073,167.870316,283.33548,219.825989,163.214706,386.297455,4976.370117,84.807892,656.29364
2014-09-12,8105.5,254.095245,457.255188,978.164001,478.864655,800.324036,406.409393,2456.616699,511.503845,797.033203,220.54805,757.032532,1356.727905,168.780563,283.481598,217.636993,161.219086,393.365631,4918.504883,83.361763,657.00531
2014-09-15,8042.0,253.404572,449.943817,966.918396,472.805756,794.087097,404.004364,2410.171875,506.756775,786.354675,218.098862,756.867493,1434.987549,166.385147,278.2211,218.707169,161.836792,390.96051,4917.07373,83.035225,660.278809
2014-09-16,7932.899902,247.594086,434.390778,939.092163,461.796051,796.25647,404.74057,2403.152588,494.246826,789.271484,218.997421,777.645142,1410.390259,161.450623,265.362122,215.058823,154.186844,380.26004,4798.580566,77.950478,652.260986
2014-09-17,7975.5,247.521622,441.702209,941.266907,466.157471,815.840698,406.753021,2441.166504,501.366943,783.487305,219.989944,760.853271,1426.886597,162.025528,260.442657,215.983063,155.802368,378.934753,4802.478027,79.769798,652.640442
2014-09-18,8114.75,253.129257,447.950378,975.375854,473.819519,806.233887,408.274567,2489.307861,519.613525,795.994995,222.439117,775.286804,1388.591553,167.966125,265.264709,216.955963,159.270981,391.402252,4821.569336,82.102242,662.342163
2014-09-19,8121.450195,248.067413,452.868378,949.501465,469.363739,807.335571,407.34201,2557.044189,513.185181,798.071411,222.87352,767.527588,1350.345337,164.756271,263.365143,218.570282,158.748306,387.475464,4797.741699,82.055588,655.077759
2014-09-22,8146.299805,251.308334,443.917969,949.966064,467.524841,796.115112,407.5383,2564.204346,534.102661,789.370361,229.912277,781.583923,1344.650391,159.725906,263.900879,219.401901,156.441345,387.377319,4788.812988,81.262558,652.44928
2014-09-23,8017.549805,246.927536,430.358337,926.765503,455.407074,786.628723,399.046936,2532.549805,512.097595,771.819946,229.942963,765.074768,1361.293823,148.994476,254.548889,215.732986,151.635162,388.457153,4782.350586,79.163353,638.924316
2014-09-24,8002.399902,240.180069,418.482422,907.092957,455.029846,794.850159,395.758331,2489.967285,507.746368,771.869507,233.912079,778.824463,1366.498169,152.922958,250.06778,220.037872,155.287827,389.193451,4789.05957,79.536545,649.533936
2014-09-25,7911.850098,229.684555,408.025055,896.62146,438.432709,804.925415,398.801544,2551.769043,498.795959,765.541382,233.570709,772.055786,1378.624878,149.090302,243.492172,220.722748,154.663055,387.131866,4954.071777,77.903831,647.717896
2014-09-26,7968.850098,236.209839,420.299103,914.528137,440.035858,802.558838,397.623505,2528.593262,505.471283,797.527527,230.501083,773.164185,1382.50354,155.749542,254.79245,218.912735,157.402573,391.451355,5042.029297,78.650215,650.059631
2014-09-29,7958.899902,236.639725,413.342102,909.943359,439.988739,817.585327,395.856506,2607.681885,505.125397,826.399109,227.028671,793.527527,1383.338257,151.677353,256.692078,215.537308,155.864594,393.561981,5295.59082,78.23037,642.412964
2014-09-30,7964.799805,236.253326,406.828827,903.530518,445.906158,817.301819,397.770782,2578.147705,496.619873,847.607849,229.570892,830.038696,1366.890991,144.539032,258.007202,217.347321,154.711105,389.831512,5305.555664,77.484001,641.409363
2014-10-01,7945.549805,234.094315,397.744446,896.467224,437.183258,839.010986,395.807434,2614.889404,497.213623,851.117981,225.787811,826.585266,1373.617065,144.107834,252.795441,216.320007,153.653748,389.095245,5278.424316,75.384789,644.276917
2014-10-07,7852.399902,228.592972,390.078613,876.608643,436.688171,835.52179,396.003754,2573.202148,499.388763,826.547424,224.950638,826.775696,1376.219238,135.67601,258.883942,211.085678,150.097153,388.113556,5199.000977,75.664673,626.068359
2014-10-08,7842.700195,232.925461,404.258667,896.714355,441.662598,796.016541,392.371643,2527.839355,503.394104,791.792786,226.780319,818.892395,1346.908691,142.622696,261.90387,212.064056,156.393265,384.039551,5302.842773,76.830894,623.774414
2014-10-09,7960.549805,239.523224,414.361603,921.282104,450.12619,795.28656,397.52536,2549.366699,514.866516,805.585938,226.656616,823.560486,1327.41748,146.455368,266.872101,212.25975,155.287827,384.088593,5319.713867,78.836815,653.357361
2014-10-10,7859.950195,236.784607,397.080292,905.668152,452.955261,848.028137,385.107269,2523.411621,487.273651,812.111633,218.966736,811.556946,1307.729858,146.263702,259.468475,210.449738,148.751434,380.996277,5267.866699,77.250748,644.229126
2014-10-13,7884.25,240.093155,405.6763,895.816467,451.658569,859.783386,384.371002,2559.258301,490.785248,794.857971,217.385391,809.103699,1318.825562,140.754272,260.345215,206.340515,152.692505,378.542053,5226.379883,79.443253,656.846069
2014-10-14,7864.0,243.773575,404.170319,892.160278,453.238129,854.494507,391.095428,2542.913086,482.625549,793.869202,215.18364,810.389832,1315.781616,100.559303,259.809418,205.459991,152.884766,377.854828,5228.549805,81.122604,646.188538
2014-10-15,7864.0,243.773575,404.170319,892.160278,453.238129,854.494507,391.095428,2542.913086,482.625549,793.869202,215.18364,810.389832,1315.781616,100.559303,259.809418,205.459991,152.884766,377.854828,5228.549805,81.122604,646.188538
2014-10-16,7748.200195,238.252914,389.148376,882.122803,438.975006,869.567444,381.033356,2523.034424,478.472198,787.689514,218.56395,811.366394,1299.874512,105.733391,252.064804,203.4543,151.683197,374.811584,5130.726074,78.137077,653.261658
2014-10-17,7779.700195,243.614197,396.636566,900.215332,442.228424,866.496094,388.690369,2299.803955,470.560425,789.370361,219.494125,807.936646,1318.678223,105.972923,260.637421,201.399719,152.980881,381.634369,5107.935547,79.256638,662.724426
